Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,point,SiteNameAddress,SiteplanURL,SiteReference
yes,,,-3.852198,53.76816,,0.17,2018-07-05,19,19,19,Commercial building with off road car park considered to be a viable redevelopment option. Development will need to mitigate the proximity to the railway line and will need to satisfy employment land protection policies in the coventry local plan 2016.,Coventry City Council,http://opendatacommunities.org/id/metropolitan-district-council/coventry,,2014-04-07,full planning permission,http://planning.coventry.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=752836,not permissioned,,"Bob Mansfield Heating and Plumbing, Warwick Street",http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,E4
yes,,,-3.793181,53.795378,,0.43,2018-07-05,20,20,20,Training centre considered to be a viable redevelopment option. Development will need to ensure a suitable access is created and satisfy employment land protection policies in the coventry local plan 2016.,Coventry City Council,http://opendatacommunities.org/id/metropolitan-district-council/coventry,,,,,not permissioned,,Training Centre between George Eliot Road (rear of 29-77) and canal,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,F2
yes,,,-3.788294,53.791865,,0.1593,2018-07-05,12,12,12,Vehicle storage yard considered to be a viable redevelopment option that is available. Development will need to mitigate noise concerns from the A4444.,Coventry City Council,http://opendatacommunities.org/id/metropolitan-district-council/coventry,,,,,not permissioned,,"Copper Beech Road, Rear of 37-49 Lythalls Lane",http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,F3
yes,,,-3.809042,53.793837,,0.89,2018-07-05,42,42,42,Factory Unit. Development will need to mitigate noise concerns from nearby land uses and will need to satisfy employment land protection policies in the coventry local plan 2016.,Coventry City Council,http://opendatacommunities.org/id/metropolitan-district-council/coventry,,,,,not permissioned,,"Burbidge and Son, Awson Street / Stoney Stanton Road",http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,F4
yes,,,-3.813987,53.793034,,0.57,2018-07-05,27,27,27,Industrial and commercial units. Development will need to satisfy employment land protection policies in the coventry local plan 2016.,Coventry City Council,http://opendatacommunities.org/id/metropolitan-district-council/coventry,,,,,not permissioned,,"Cromwell Street, Bright Street",http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,F5
yes,,,-3.811957,53.793838,,0.33,2018-07-05,15,15,15,Industrial building with off road car park. Development will need to satisfy employment land protection policies in the coventry local plan 2016.,Coventry City Council,http://opendatacommunities.org/id/metropolitan-district-council/coventry,,,,,not permissioned,,"Warehouse, adjacent Royal Oak pub, Stoney Stanton Road",http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,F6
yes,,,-3.811942,53.793847,,0.57,2018-07-05,27,27,27,Industrial Units. Redevelopment of the site is an excellent opportunity to improve the built environment and enhance the connectivity to the adjoining greenspace.,Coventry City Council,http://opendatacommunities.org/id/metropolitan-district-council/coventry,,,,,not permissioned,,Cromwell Street,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,F7
yes,,,-3.800786,53.787893,,0.13,2018-07-05,12,12,12,current site of car wash and storage including extensive hard standing previously granted permission but now expired. Considered to be a viable redevelopment option that is available.,Coventry City Council,http://opendatacommunities.org/id/metropolitan-district-council/coventry,,2011-05-05,reserved matters approval,http://planning.coventry.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=714073,not permissioned,,The Lockhurst Tavern (formerly the Rose Public House) Lockhurst Lane,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,F8
yes,,,-3.802256,53.787476,,0.12,2018-07-05,12,12,12,public house and curtilage previously granted permission but now expired. Considered to be a viable redevelopment option that is available. Development will need to satisfy employment land protection policies in the coventry local plan 2016.,Coventry City Council,http://opendatacommunities.org/id/metropolitan-district-council/coventry,,2011-07-05,reserved matters approval,http://planning.coventry.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=718707,not permissioned,,"Crow in the Oak PH, Lockhurst Lane",http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,F9
yes,,,-3.783563,53.794497,,0.35,2018-07-05,16,16,16,Restaurant with off road car park considered to be a viable redevelopment option that is available and unconstrained. Development will need to satisfy the community facilities protection policies of the coventry local plan 2016.,Coventry City Council,http://opendatacommunities.org/id/metropolitan-district-council/coventry,,,,,not permissioned,,Land rear of 51 Elmsdale Avenue and public house fronting Foleshill Road,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,F11
yes,,,-3.785859,53.793852,,1.4,2018-07-05,23,23,23,Commercial / residential and vacant land considered to be a viable redevelopment option. Development will need to ensure suitable access and boundary treatments.,Coventry City Council,http://opendatacommunities.org/id/metropolitan-district-council/coventry,,,,,not permissioned,,"Land rear of The Three Horseshoes Pub, Foleshill Road",http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,F15
yes,,,-3.644248,50.259634,,0.04,2018-07-05,13,13,13,"Previous proposal to demolish the existing buildings (including 2 residential units) and replace them with a single, 3 and 4 storey, building to provide 13 one bedroom flats",Coventry City Council,http://opendatacommunities.org/id/metropolitan-district-council/coventry,,2012-12-12,full planning permission,http://planning.coventry.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=741254,not permissioned,,1159-1167 Foleshill Road,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,F16
yes,,,-3.814506,53.785007,,0.11,2018-07-05,5,5,5,Vacant land considered to be a viable redevelopment option that is available and unconstrained. Development will need to be mindful of the new canal conservation area and ensure a suitable access is created.,Coventry City Council,http://opendatacommunities.org/id/metropolitan-district-council/coventry,,,,,not permissioned,,"Builders Yard, Cash's Lane",http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,F19
yes,,,-3.825273,53.787226,,0.04,2018-07-05,5,5,5,Vacant building with off road car park. Development will need to conisder the trees that could be identified for protection.,Coventry City Council,http://opendatacommunities.org/id/metropolitan-district-council/coventry,,,,,not permissioned,,"Rose & Woodbine Public House, Stoney Stanton Road",http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,F20
yes,,,-3.814757,53.786595,,0.69,2018-07-05,32,32,32,Vacant land considered to be a viable redevelopment option that is available and unconstrained. Development will need to be mindful of the new canal conservation area.,Coventry City Council,http://opendatacommunities.org/id/metropolitan-district-council/coventry,,,,,not permissioned,,Land at Foleshill Road opposite Cash's lane and Brooklyn Road,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,F21
yes,,,-3.788415,53.792906,,0.47,2018-07-05,22,22,22,Office and storage building with off road parking. Development will need to be mindful of the necessary boundary treatments and ensure noise and air quality impacts are managed.,Coventry City Council,http://opendatacommunities.org/id/metropolitan-district-council/coventry,,,,,not permissioned,,Land at 8a Lythalls Lane,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,F29
yes,,,-3.819827,53.791858,,3.56,2018-07-05,128,128,128,Industrial units and storage area. Development will need to satisfy employment protection policies of the coventry local plan 2016.,Coventry City Council,http://opendatacommunities.org/id/metropolitan-district-council/coventry,,,,,not permissioned,,Storage and Industrial units at Red Lane and Midland Street,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,F30
yes,,,-3.821159,53.785122,,1.4,2018-07-05,54,54,54,"Commercial / residential and vacant land. Development will need to satisfy employment protection policies of the coventry local plan 2016, and pay due consideration to on-site TPO's.",Coventry City Council,http://opendatacommunities.org/id/metropolitan-district-council/coventry,mixed ownership,,,,not permissioned,,Foleshill Road/Eagle Street,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,F46
yes,,,-3.811273,53.787843,,0.28,2018-07-05,14,14,14,"Commercial building with open storage area. Development will need to be mindful of the new canal conservation area and the locally listed building, and will need to satisfy community facilities protection policies of the coventry local plan 2016.",Coventry City Council,http://opendatacommunities.org/id/metropolitan-district-council/coventry,,,,,not permissioned,,"Former Prince William Henry PH, Foleshill Road",http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,F55
yes,,,-3.781338,53.795016,,0.21,2018-07-05,10,10,10,Social community building with large off road car park considered to be a viable redevelopment option that is available and unconstrained.,Coventry City Council,http://opendatacommunities.org/id/metropolitan-district-council/coventry,,,,,not permissioned,,1105 Foleshill Road and associated car parking provision,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,F56
yes,,,-3.784098,53.794588,,0.2,2018-07-05,11,11,11,Car park / Commercial site that is considered to be a viable redevelopment option that is available and unconstrained.,Coventry City Council,http://opendatacommunities.org/id/metropolitan-district-council/coventry,,,,,not permissioned,,Land to rear of 1037-1039 Foleshill Road,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,F57
yes,,,-3.803155,53.827177,,0.32,2018-07-05,15,15,15,Petrol station. Development will need to be mindful of the noise and air quality concerns relating to the A4600.,Coventry City Council,http://opendatacommunities.org/id/metropolitan-district-council/coventry,,,,,not permissioned,,Hinckley Road Service station,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,He1
yes,,,-3.794475,53.816439,,0.7,2018-07-05,7,7,7,Community centre with off road parking and large green area considered to be a viable redevelopment option.,Coventry City Council,http://opendatacommunities.org/id/metropolitan-district-council/coventry,not owned by a public authority,,,,not permissioned,,"Watcombe Centre, 20 Watcombe Road",http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,He15
yes,,,-3.78269,53.788227,,0.72,2018-07-05,27,27,27,"Industrial unit. Development will need to mitigiate the proximity to the railway line, and will need to satisfy employment land protection policies of the coventry local plan 2016.",Coventry City Council,http://opendatacommunities.org/id/metropolitan-district-council/coventry,,,,,not permissioned,,"Warehouse / Factory, Lythalls Lane",http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,Ho3
yes,,,-3.766487,53.782318,,0.09,2018-07-05,5,5,5,Garages and off street parking considered to be a viable redevelopment option. Development will need to mitigate any adverse impacts of loss of off-street parking.,Coventry City Council,http://opendatacommunities.org/id/metropolitan-district-council/coventry,,,,,not permissioned,,Garages adjacent 26 Nunts Lane,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,Ho8
yes,,,-3.775715,53.784474,,0.45,2018-07-05,21,21,21,Commercial site considered to be a viable redevelopment option that is available. Development will need to mitigate identified flood risk.,Coventry City Council,http://opendatacommunities.org/id/metropolitan-district-council/coventry,,,,,not permissioned,,Garage site at 318 Holbrook Lane,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,Ho29
yes,,,-3.762563,53.799141,,0.15,2018-07-05,7,7,7,"Commercial fencing operation situated south of historic public house and adjacent to canal considered to be a viable redevelopment option. Development will need to be mindful of the new canal conservation area, and will need to satisfy employment land protection policies of the coventry local plan 2016.",Coventry City Council,http://opendatacommunities.org/id/metropolitan-district-council/coventry,,,,,not permissioned,,Land South of The Longford Engine PH (formerly Canal Boat PH) Bedworth Road,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,L2
yes,,,-3.795156,53.801444,,0.35,2018-07-05,16,16,16,"Area of mixed commercial activity including public house, garage facility and private and informal parking on areas of hard sanding.",Coventry City Council,http://opendatacommunities.org/id/metropolitan-district-council/coventry,,,,,not permissioned,,"Land South West of Weavers Arms, Bell Green Road",http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,L3
yes,,,-3.769284,53.807312,,0.14,2018-07-05,7,7,7,Site contains a small scout hut and surrounding curtilage considered to be a viable redevelopment option that is available.,Coventry City Council,http://opendatacommunities.org/id/metropolitan-district-council/coventry,owned by a public authority,2017-10-20,full planning permission,http://planning.coventry.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=791474,not permissioned,,Land at Aldermans Green Scout Hut,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,L8
yes,,,-3.833681,53.801786,,0.49,2018-07-05,53,53,53,B2 industrial unit considered to be available. Development will need to satisfy employment land protection policies of the coventry local plan 2016.,Coventry City Council,http://opendatacommunities.org/id/metropolitan-district-council/coventry,,,,,not permissioned,,"Employment land between Brays Lane, Walsgrave Road and Harefield Road",http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,LS2
yes,,,-3.858149,53.803261,,0.37,2018-07-05,17,17,17,"Church and grounds plus one dwelling considered to be a viable redevelopment option that is available. Development will need to mitigiate the proximity to the railway line, and will need to satisfy community facilities protection policies of the coventry local plan 2016.",Coventry City Council,http://opendatacommunities.org/id/metropolitan-district-council/coventry,,,,,not permissioned,,"St Catherine's Church, St Catherine's road",http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,LS15
yes,,,-3.845444,53.79579,,0.18,2018-07-05,8,8,8,Garages and workshop. Development will need to consider the loss of parking provision and ensure adequate access.,Coventry City Council,http://opendatacommunities.org/id/metropolitan-district-council/coventry,,,,,not permissioned,,Garages and 40b & 40c Humber Avenue,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,LS17
yes,,,-3.834076,53.801088,,0.38,2018-07-05,45,45,45,Garage/Workshop Units.,Coventry City Council,http://opendatacommunities.org/id/metropolitan-district-council/coventry,,,,,not permissioned,,7-9 Brays Lane,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,LS19
yes,,,-3.813018,53.777263,,0.444,2018-07-05,21,21,21,"General storage yard comprising, trucks, skips etc. considered to be a viable redevelopment option. Development will need to satisfy employment land protection policies of the coventry local plan 2016.",Coventry City Council,http://opendatacommunities.org/id/metropolitan-district-council/coventry,,,,,not permissioned,,"Former Coal Yard, Radford Road",http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,R1
yes,,,-3.804234,53.781585,,0.08,2018-07-05,5,5,5,Site contains a disused and derelict garage block with a small sub-station. The site is separated from the main highway by palisade fencing. It is considered to be a viable redevelopment option that is available and unconstrained. Development will need to consider the loss of parking provision.,Coventry City Council,http://opendatacommunities.org/id/metropolitan-district-council/coventry,,,,,not permissioned,,Garages adj. 58 Capmartin Road,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,R4
yes,,,-3.817665,53.785041,,0.659,2018-07-05,31,31,31,"Victorian factory building considered to be a viable redevelopment option that is available. Development will need to be mindful of the new canal conservation area and the locally listed building, and satisfy employment land protection policies of the coventry local plan 2016.",Coventry City Council,http://opendatacommunities.org/id/metropolitan-district-council/coventry,,,,,not permissioned,,"The O'Brian Building, Foleshill Road and adjoining curtilage",http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,R6
yes,,,-3.825014,53.780902,,0.26,2018-07-05,16,16,16,Occupied hotel in use. Building is of some merit and opportunities should be taken to retain it and convert to residential use.,Coventry City Council,http://opendatacommunities.org/id/metropolitan-district-council/coventry,,,,,not permissioned,,"Merrick Lodge Hotel, St Nicholas Street",http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,R7
yes,,,-3.821016,53.779353,,1.26,2018-07-05,48,48,48,TA Centre and yard. Development will need to mitigate the proximity to the railway line.,Coventry City Council,http://opendatacommunities.org/id/metropolitan-district-council/coventry,,,,,not permissioned,,Land on the South East side of Swillington Road,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,R12
yes,,,-3.830495,53.780935,,1.31,2018-07-05,50,50,50,"Retail DIY store. Development will need to mitgate the noise and air quality concerns from the Ring Road, and ensure suitable access.",Coventry City Council,http://opendatacommunities.org/id/metropolitan-district-council/coventry,,,,,not permissioned,,Wickes Site Radford Road,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,R13
yes,,,-3.806935,53.782973,,2.55,2018-07-05,92,92,92,"B2 industrial facility. Development will need to mitgate the noise and air quality concerns from nearby land-uses, and ensure suitable access.",Coventry City Council,http://opendatacommunities.org/id/metropolitan-district-council/coventry,,,,,not permissioned,,Kings automotive,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,R26
yes,,,-3.824723,53.772798,,0.17,2018-07-05,8,8,8,CCC Library. Development will need to satisfy community facilities protection policies of the coventry local plan 2016.,Coventry City Council,http://opendatacommunities.org/id/metropolitan-district-council/coventry,owned by a public authority,,,,not permissioned,,"Coundon Library, Moseley Avenue",http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,R27
yes,,,-3.844274,53.788832,,0.45,2018-07-05,21,21,21,Plot contains garages + off road parking and green area considered to be a viable redevelopment option. Development will need to consider the loss of parking provision and mitigate against noise and air quality concerns relating to the Ring Road.,Coventry City Council,http://opendatacommunities.org/id/metropolitan-district-council/coventry,owned by a public authority,,,,not permissioned,,Land at Gulson Road,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,StM1
yes,,,-3.820671,53.795926,,0.22,2018-07-05,10,10,10,Commercial buildings and off road parking - Site adjoins the canal on 2 sides. Development will need to be mindful of the new canal conservation area.,Coventry City Council,http://opendatacommunities.org/id/metropolitan-district-council/coventry,,,,,not permissioned,,"Coventry Wholesale Fruit & Vegetable Market, Swan Lane",http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,StM2
yes,,,-3.835159,53.789394,,0.5,2018-07-05,95,95,95,Sport centre and office buildings + off street car park. Development will need to consider change of use policies relating to employment and/or education facilities in the coventry local plan 2016.,Coventry City Council,http://opendatacommunities.org/id/metropolitan-district-council/coventry,,,,,not permissioned,,Land East of 8 Raglan Street and former University Sports Centre,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,StM3
yes,,,-3.829747,53.789208,,0.08,2018-07-05,5,5,5,Car park used for commercial and storage purpose considered to be a viable redevelopment option.,Coventry City Council,http://opendatacommunities.org/id/metropolitan-district-council/coventry,,,,,not permissioned,,Land at the junction of Charles Street and Canterbury Street,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,StM4
yes,,,-3.841237,53.790901,,0.44,2018-07-05,71,71,71,Commercial building with storage area for construction materials. Development will need to mitigate identified flood risk and satisfy employment land protection policies of the coventry local plan 2016.,Coventry City Council,http://opendatacommunities.org/id/metropolitan-district-council/coventry,,2018-03-12,,http://planning.coventry.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=793522,not permissioned,,Vecqueray Street Builders Yard,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,StM11
yes,,,-3.819847,53.796873,,0.39,2018-07-05,24,24,24,Commercial buildings with off road parking space and storage area. Development will need to satisfy employment land protection policies of the coventry local plan 2016 and mitigate noise concerns from the A444.,Coventry City Council,http://opendatacommunities.org/id/metropolitan-district-council/coventry,,2016-12-19,full planning permission,http://planning.coventry.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=781024,not permissioned,,"Builders Merchants, Swan Lane",http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,StM12
yes,,,-3.843605,53.781552,,0.01,2018-07-05,6,6,6,Area of commercial property.,Coventry City Council,http://opendatacommunities.org/id/metropolitan-district-council/coventry,,2018-02-06,full planning permission,http://planning.coventry.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=793553,not permissioned,,"Alda Court, Manor House Drive",http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,StM18
yes,,,-3.830838,53.783599,,1.07,2018-07-05,102,102,102,"Public open space with off road car parks and commercial building. Development will need to satisfy employment land protection policies and community facilities protection polices of the coventry local plan 2016, mitigate noise concerns from the Ring Road and be mindful of the Conservation Area.",Coventry City Council,http://opendatacommunities.org/id/metropolitan-district-council/coventry,mixed ownership,,,,not permissioned,,Land North and South of Tower Street,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,StM33
yes,,,-3.843058,53.786729,,1.37,2018-07-05,130,130,130,"Open public space with a lot of green area, mature trees, off road car parks and community building considered available. Development will need to satisfy community facilities protection polices of the coventry local plan 2016, and mitigate any adverse impacts of loss of off-street parking.",Coventry City Council,http://opendatacommunities.org/id/metropolitan-district-council/coventry,mixed ownership,,,,not permissioned,,Whitefriars Lane,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,StM34
yes,,,-3.834216,53.787602,,0.36,2018-07-05,68,68,68,"Off road car park. Development will need to mitigate any adverse impacts of loss of off-street parking, alongside noise and air quality concerns from the Ring Road.",Coventry City Council,http://opendatacommunities.org/id/metropolitan-district-council/coventry,,,,,not permissioned,,Lower Ford Street - Former Planet Site,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,StM35
yes,,,-3.842881,53.776125,,0.25,2018-07-05,157,157,157,"Car Park. Development will need to mitigate any adverse impacts of loss of off-street parking, alongside noise and air quality concerns from the highway.",Coventry City Council,http://opendatacommunities.org/id/metropolitan-district-council/coventry,,,,,not permissioned,,Land at York Street,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,StM37
yes,,,-3.837727,53.787359,,0.2,2018-07-05,38,38,38,Open public space considered available. Development will need to mitigate noise and air quality concerns from the Ring Road.,Coventry City Council,http://opendatacommunities.org/id/metropolitan-district-council/coventry,,,,,not permissioned,,Cox Street Student Union,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,StM44
yes,,,-3.835899,53.785482,,0.879,2018-07-05,84,84,84,Educational buildings with off road car park and public open space.,Coventry City Council,http://opendatacommunities.org/id/metropolitan-district-council/coventry,,,,,not permissioned,,"Student Union and Priory Halls, Priory Street",http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,StM45
yes,,,-3.832954,53.782336,,0.25,2018-07-05,37,37,37,Previously developed public open space and vacant land.,Coventry City Council,http://opendatacommunities.org/id/metropolitan-district-council/coventry,mixed ownership,,,,not permissioned,,Land West of Bishop Street,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,StM57a+b
yes,,,-3.831257,53.781723,,0.81,2018-07-05,77,77,77,"Commercial and community buildings. Development will need to satisfy employment land protection policies of the coventry local plan 2016, and mitigate noise and air quality concerns relating to the Ring Road.",Coventry City Council,http://opendatacommunities.org/id/metropolitan-district-council/coventry,mixed ownership,,,,not permissioned,,Land North of Lamb street and West of Bishop street,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,StM58
